ID,State_FIPS,Name,Region_type,State,YEAR,FAH,FAFH,Total nominal food sales,FAH.1,FAFH.1,Total constant dollar food sales,NUMBER_OF_EVENTS,DAMAGE_PROPERTY,DAMAGE_CROPS,diversity,tons
502,5,Fort Smith,MSA,OKLAHOMA,2014,7794.32,6929.89,14724.21,"3,795.34","3,390.06",7185.4,1440,9793000.0,0.0,0.695747975344253,1840.5340555937807
503,5,Hot Springs,CSA,ARKANSAS,2014,5664.35,4999.62,10663.96,"2,758.18","2,445.78",5203.96,1259,266334400.0,14435000.0,0.606208298978869,83.79845716610971
503,5,Malvern,CSA,ARKANSAS,2014,5664.35,4999.62,10663.96,"2,758.18","2,445.78",5203.96,1259,266334400.0,14435000.0,0.606208298978869,83.79845716610971
504,5,Jonesboro,CSA,ARKANSAS,2014,5664.35,4999.62,10663.96,"2,758.18","2,445.78",5203.96,1259,266334400.0,14435000.0,0.5906173357649057,2040.0815318664884
504,5,Paragould,CSA,ARKANSAS,2014,5664.35,4999.62,10663.96,"2,758.18","2,445.78",5203.96,1259,266334400.0,14435000.0,0.5906173357649057,2040.0815318664884
505,5,Little Rock,CSA,ARKANSAS,2014,5664.35,4999.62,10663.96,"2,758.18","2,445.78",5203.96,1259,266334400.0,14435000.0,0.6216940738168366,3398.019929889777
505,5,North Little Rock,CSA,ARKANSAS,2014,5664.35,4999.62,10663.96,"2,758.18","2,445.78",5203.96,1259,266334400.0,14435000.0,0.6216940738168366,3398.019929889777
506,5,Memphis,CSA,ARKANSAS,2014,5664.35,4999.62,10663.96,"2,758.18","2,445.78",5203.96,1259,266334400.0,14435000.0,0.7200534535493734,5041.668876726289
506,5,Forrest City,CSA,ARKANSAS,2014,5664.35,4999.62,10663.96,"2,758.18","2,445.78",5203.96,1259,266334400.0,14435000.0,0.7200534535493734,5041.668876726289
507,5,Texarkana,MSA,ARKANSAS,2014,5664.35,4999.62,10663.96,"2,758.18","2,445.78",5203.96,1259,266334400.0,14435000.0,0.6545485233502435,599.8536209182205
599,5,Remainder of Arkansas,RS,ARKANSAS,2014,5664.35,4999.62,10663.96,"2,758.18","2,445.78",5203.96,1259,266334400.0,14435000.0,0.7230766842581604,16370.301983083824
601,6,Bakersfield,MSA,CALIFORNIA,2014,84185.05,85053.14,169238.19,"40,992.82","41,607.48",82600.3,1141,126831500.0,1501245700.0,0.4667044421510029,990.7395973483992
602,6,Chico,MSA,CALIFORNIA,2014,84185.05,85053.14,169238.19,"40,992.82","41,607.48",82600.3,1141,126831500.0,1501245700.0,0.3995677667550081,245.165969633149
603,6,El Centro,MSA,CALIFORNIA,2014,84185.05,85053.14,169238.19,"40,992.82","41,607.48",82600.3,1141,126831500.0,1501245700.0,0.42862560326854,1742.7011527976138
604,6,Fresno,CSA,CALIFORNIA,2014,84185.05,85053.14,169238.19,"40,992.82","41,607.48",82600.3,1141,126831500.0,1501245700.0,0.5123926564737433,5450.434800000001
604,6,Madera,CSA,CALIFORNIA,2014,84185.05,85053.14,169238.19,"40,992.82","41,607.48",82600.3,1141,126831500.0,1501245700.0,0.5123926564737433,5450.434800000001
605,6,Los Angeles,CSA,CALIFORNIA,2014,84185.05,85053.14,169238.19,"40,992.82","41,607.48",82600.3,1141,126831500.0,1501245700.0,0.6973707956457852,6928.9652
605,6,Long Beach,CSA,CALIFORNIA,2014,84185.05,85053.14,169238.19,"40,992.82","41,607.48",82600.3,1141,126831500.0,1501245700.0,0.6973707956457852,6928.9652
606,6,Modesto,CSA,CALIFORNIA,2014,84185.05,85053.14,169238.19,"40,992.82","41,607.48",82600.3,1141,126831500.0,1501245700.0,0.4631004338837938,5971.907892377463
606,6,Merced,CSA,CALIFORNIA,2014,84185.05,85053.14,169238.19,"40,992.82","41,607.48",82600.3,1141,126831500.0,1501245700.0,0.4631004338837938,5971.907892377463
607,6,Redding,CSA,CALIFORNIA,2014,84185.05,85053.14,169238.19,"40,992.82","41,607.48",82600.3,1141,126831500.0,1501245700.0,0.459333565241022,382.7930836015093
607,6,Red Bluff,CSA,CALIFORNIA,2014,84185.05,85053.14,169238.19,"40,992.82","41,607.48",82600.3,1141,126831500.0,1501245700.0,0.459333565241022,382.7930836015093
608,6,Sacramento,CSA,CALIFORNIA,2014,84185.05,85053.14,169238.19,"40,992.82","41,607.48",82600.3,1141,126831500.0,1501245700.0,0.3264782256676574,1284.5386
608,6,Roseville,CSA,CALIFORNIA,2014,84185.05,85053.14,169238.19,"40,992.82","41,607.48",82600.3,1141,126831500.0,1501245700.0,0.3264782256676574,1284.5386
609,6,Salinas,MSA,CALIFORNIA,2014,84185.05,85053.14,169238.19,"40,992.82","41,607.48",82600.3,1141,126831500.0,1501245700.0,0.4479567219456702,238.6191835228028
610,6,San Diego,MSA,CALIFORNIA,2014,84185.05,85053.14,169238.19,"40,992.82","41,607.48",82600.3,1141,126831500.0,1501245700.0,0.3326855881699004,567.4796
610,6,Carlsbad,MSA,CALIFORNIA,2014,84185.05,85053.14,169238.19,"40,992.82","41,607.48",82600.3,1141,126831500.0,1501245700.0,0.3326855881699004,567.4796
611,6,San Jose,CSA,CALIFORNIA,2014,84185.05,85053.14,169238.19,"40,992.82","41,607.48",82600.3,1141,126831500.0,1501245700.0,0.4986393374230486,5565.728300000001
611,6,San Francisco,CSA,CALIFORNIA,2014,84185.05,85053.14,169238.19,"40,992.82","41,607.48",82600.3,1141,126831500.0,1501245700.0,0.4986393374230486,5565.728300000001
611,6,Oakland,CSA,CALIFORNIA,2014,84185.05,85053.14,169238.19,"40,992.82","41,607.48",82600.3,1141,126831500.0,1501245700.0,0.4986393374230486,5565.728300000001
612,6,San Luis Obispo,MSA,CALIFORNIA,2014,84185.05,85053.14,169238.19,"40,992.82","41,607.48",82600.3,1141,126831500.0,1501245700.0,0.4588126170793576,347.0849987993336
612,6,Paso Robles,MSA,CALIFORNIA,2014,84185.05,85053.14,169238.19,"40,992.82","41,607.48",82600.3,1141,126831500.0,1501245700.0,0.4588126170793576,347.0849987993336
612,6,Arroyo Grande,MSA,CALIFORNIA,2014,84185.05,85053.14,169238.19,"40,992.82","41,607.48",82600.3,1141,126831500.0,1501245700.0,0.4588126170793576,347.0849987993336
613,6,Santa Maria,MSA,CALIFORNIA,2014,84185.05,85053.14,169238.19,"40,992.82","41,607.48",82600.3,1141,126831500.0,1501245700.0,0.4368589316520129,212.2531813839896
613,6,Santa Barbara,MSA,CALIFORNIA,2014,84185.05,85053.14,169238.19,"40,992.82","41,607.48",82600.3,1141,126831500.0,1501245700.0,0.4368589316520129,212.2531813839896
614,6,Visalia,CSA,CALIFORNIA,2014,84185.05,85053.14,169238.19,"40,992.82","41,607.48",82600.3,1141,126831500.0,1501245700.0,0.4725911347119182,4351.076090843047
614,6,Porterville,CSA,CALIFORNIA,2014,84185.05,85053.14,169238.19,"40,992.82","41,607.48",82600.3,1141,126831500.0,1501245700.0,0.4725911347119182,4351.076090843047
614,6,Hanford,CSA,CALIFORNIA,2014,84185.05,85053.14,169238.19,"40,992.82","41,607.48",82600.3,1141,126831500.0,1501245700.0,0.4725911347119182,4351.076090843047
699,6,Remainder of California,RS,CALIFORNIA,2014,84185.05,85053.14,169238.19,"40,992.82","41,607.48",82600.3,1141,126831500.0,1501245700.0,0.4691509147316651,1728.8637496926924
801,8,Colorado Springs,MSA,COLORADO,2014,15652.64,13585.14,29237.77,"7,621.85","6,645.77",14267.62,1458,215290800.0,10482000.0,0.2893834253228506,2.639027684534504
802,8,Denver,CSA,COLORADO,2014,15652.64,13585.14,29237.77,"7,621.85","6,645.77",14267.62,1458,215290800.0,10482000.0,0.5636428546848021,5960.602300000001
802,8,Aurora,CSA,COLORADO,2014,15652.64,13585.14,29237.77,"7,621.85","6,645.77",14267.62,1458,215290800.0,10482000.0,0.5636428546848021,5960.602300000001
803,8,Edwards,CSA,COLORADO,2014,15652.64,13585.14,29237.77,"7,621.85","6,645.77",14267.62,1458,215290800.0,10482000.0,0.2821168415130545,0.1166890718491088
803,8,Glenwood Springs,CSA,COLORADO,2014,15652.64,13585.14,29237.77,"7,621.85","6,645.77",14267.62,1458,215290800.0,10482000.0,0.2821168415130545,0.1166890718491088
804,8,Fort Collins,MSA,COLORADO,2014,15652.64,13585.14,29237.77,"7,621.85","6,645.77",14267.62,1458,215290800.0,10482000.0,0.3376396910716017,1783.6130375429498
805,8,Grand Junction,MSA,COLORADO,2014,15652.64,13585.14,29237.77,"7,621.85","6,645.77",14267.62,1458,215290800.0,10482000.0,0.2191568056575089,79.14581905348962
806,8,Pueblo,CSA,CALIFORNIA,2014,84185.05,85053.14,169238.19,"40,992.82","41,607.48",82600.3,1141,126831500.0,1501245700.0,0.3792998636250838,482.10075702542525
807,8,Steamboat Springs,CSA,COLORADO,2014,15652.64,13585.14,29237.77,"7,621.85","6,645.77",14267.62,1458,215290800.0,10482000.0,0.2766497188257972,55.19161265869819
807,8,Craig,CSA,COLORADO,2014,15652.64,13585.14,29237.77,"7,621.85","6,645.77",14267.62,1458,215290800.0,10482000.0,0.2766497188257972,55.19161265869819
899,8,Remainder of Colorado,RS,COLORADO,2014,15652.64,13585.14,29237.77,"7,621.85","6,645.77",14267.62,1458,215290800.0,10482000.0,0.429155817473543,22768.85605696305
901,9,Boston,CSA,CONNECTICUT,2014,9614.49,7525.77,17140.26,"4,681.65","3,681.56",8363.21,170,514000.0,0.0,0.6280777233159469,1927.842892133504
901,9,Worcester,CSA,CONNECTICUT,2014,9614.49,7525.77,17140.26,"4,681.65","3,681.56",8363.21,170,514000.0,0.0,0.6280777233159469,1927.842892133504
901,9,Providence,CSA,CONNECTICUT,2014,9614.49,7525.77,17140.26,"4,681.65","3,681.56",8363.21,170,514000.0,0.0,0.6280777233159469,1927.842892133504
902,9,Hartford,MSA,CONNECTICUT,2014,9614.49,7525.77,17140.26,"4,681.65","3,681.56",8363.21,170,514000.0,0.0,0.3224322262370127,529.5278
902,9,West Hartford,MSA,CONNECTICUT,2014,9614.49,7525.77,17140.26,"4,681.65","3,681.56",8363.21,170,514000.0,0.0,0.3224322262370127,529.5278
902,9,East Hartford,MSA,CONNECTICUT,2014,9614.49,7525.77,17140.26,"4,681.65","3,681.56",8363.21,170,514000.0,0.0,0.3224322262370127,529.5278
903,9,New York,CSA,PENNSYLVANIA,2014,27048.07,23908.91,50956.98,"13,170.71","11,696.09",24866.8,1676,18892750.0,2000.0,0.7013665100755421,8336.8659
903,9,Newark,CSA,PENNSYLVANIA,2014,27048.07,23908.91,50956.98,"13,170.71","11,696.09",24866.8,1676,18892750.0,2000.0,0.7013665100755421,8336.8659
999,9,Remainder of Connecticut,RS,CONNECTICUT,2014,9614.49,7525.77,17140.26,"4,681.65","3,681.56",8363.21,170,514000.0,0.0,0.2790519184695391,12.153219536497105
1001,10,Philadelphia,CSA,MARYLAND,2014,14837.63,13666.12,28503.75,"7,224.99","6,685.38",13910.37,977,5836000.0,120750.0,0.655781123732179,4417.43127006693
1001,10,Reading,CSA,MARYLAND,2014,14837.63,13666.12,28503.75,"7,224.99","6,685.38",13910.37,977,5836000.0,120750.0,0.655781123732179,4417.43127006693
1001,10,Camden,CSA,MARYLAND,2014,14837.63,13666.12,28503.75,"7,224.99","6,685.38",13910.37,977,5836000.0,120750.0,0.655781123732179,4417.43127006693
1002,10,Salisbury,MSA,DELAWARE,2014,2003.9,2018.21,4022.11,975.77,987.29,1963.07,161,415000.0,0.0,0.4647445822192464,7714.435579556513
1101,11,Washington,MSA,WEST VIRGINIA,2014,3600.98,3107.25,6708.23,"1,753.45","1,520.05",3273.5,1056,10330200.0,85000.0,0.6603623280719038,1866.96287182586
1101,11,Arlington,MSA,WEST VIRGINIA,2014,3600.98,3107.25,6708.23,"1,753.45","1,520.05",3273.5,1056,10330200.0,85000.0,0.6603623280719038,1866.96287182586
1101,11,Alexandria,MSA,WEST VIRGINIA,2014,3600.98,3107.25,6708.23,"1,753.45","1,520.05",3273.5,1056,10330200.0,85000.0,0.6603623280719038,1866.96287182586
1201,12,Cape Coral,CSA,FLORIDA,2014,50031.11,53188.36,103219.46,"24,362.00","26,019.42",50381.42,1121,210238290.0,0.0,0.5646538369236329,105.4603897490899
1201,12,Fort Myers,CSA,FLORIDA,2014,50031.11,53188.36,103219.46,"24,362.00","26,019.42",50381.42,1121,210238290.0,0.0,0.5646538369236329,105.4603897490899
1201,12,Naples,CSA,FLORIDA,2014,50031.11,53188.36,103219.46,"24,362.00","26,019.42",50381.42,1121,210238290.0,0.0,0.5646538369236329,105.4603897490899
1202,12,Crestview,MSA,FLORIDA,2014,50031.11,53188.36,103219.46,"24,362.00","26,019.42",50381.42,1121,210238290.0,0.0,0.623991342197315,339.02242446826153
1202,12,Fort Walton Beach,MSA,FLORIDA,2014,50031.11,53188.36,103219.46,"24,362.00","26,019.42",50381.42,1121,210238290.0,0.0,0.623991342197315,339.02242446826153
1202,12,Destin,MSA,FLORIDA,2014,50031.11,53188.36,103219.46,"24,362.00","26,019.42",50381.42,1121,210238290.0,0.0,0.623991342197315,339.02242446826153
1203,12,Gainesville,CSA,FLORIDA,2014,50031.11,53188.36,103219.46,"24,362.00","26,019.42",50381.42,1121,210238290.0,0.0,0.5443190576800596,320.2276057521472
1203,12,Lake City,CSA,FLORIDA,2014,50031.11,53188.36,103219.46,"24,362.00","26,019.42",50381.42,1121,210238290.0,0.0,0.5443190576800596,320.2276057521472
1204,12,Homosassa Springs,MSA,FLORIDA,2014,50031.11,53188.36,103219.46,"24,362.00","26,019.42",50381.42,1121,210238290.0,0.0,0.5406587543742708,18.0211985803272
1205,12,Jacksonville,CSA,GEORGIA,2014,22283.15,21866.64,44149.79,"10,850.49","10,697.03",21547.52,1228,9043410.0,0.0,0.5180583401490786,267.06849
1205,12,St. Marys,CSA,GEORGIA,2014,22283.15,21866.64,44149.79,"10,850.49","10,697.03",21547.52,1228,9043410.0,0.0,0.5180583401490786,267.06849
1205,12,Palatka,CSA,GEORGIA,2014,22283.15,21866.64,44149.79,"10,850.49","10,697.03",21547.52,1228,9043410.0,0.0,0.5180583401490786,267.06849
1206,12,Lakeland,MSA,FLORIDA,2014,50031.11,53188.36,103219.46,"24,362.00","26,019.42",50381.42,1121,210238290.0,0.0,0.5924412321775797,651.8371564655569
1206,12,Winter Haven,MSA,FLORIDA,2014,50031.11,53188.36,103219.46,"24,362.00","26,019.42",50381.42,1121,210238290.0,0.0,0.5924412321775797,651.8371564655569
1207,12,Miami,CSA,FLORIDA,2014,50031.11,53188.36,103219.46,"24,362.00","26,019.42",50381.42,1121,210238290.0,0.0,0.6254869778741733,2623.3593
1207,12,Fort Lauderdale,CSA,FLORIDA,2014,50031.11,53188.36,103219.46,"24,362.00","26,019.42",50381.42,1121,210238290.0,0.0,0.6254869778741733,2623.3593
1207,12,Port St. Lucie,CSA,FLORIDA,2014,50031.11,53188.36,103219.46,"24,362.00","26,019.42",50381.42,1121,210238290.0,0.0,0.6254869778741733,2623.3593
1208,12,North Port,CSA,FLORIDA,2014,50031.11,53188.36,103219.46,"24,362.00","26,019.42",50381.42,1121,210238290.0,0.0,0.5907252213927976,212.16702445183623
1208,12,Sarasota,CSA,FLORIDA,2014,50031.11,53188.36,103219.46,"24,362.00","26,019.42",50381.42,1121,210238290.0,0.0,0.5907252213927976,212.16702445183623
1209,12,Ocala,MSA,FLORIDA,2014,50031.11,53188.36,103219.46,"24,362.00","26,019.42",50381.42,1121,210238290.0,0.0,0.5760732595390394,463.703057415582
1210,12,Orlando,CSA,FLORIDA,2014,50031.11,53188.36,103219.46,"24,362.00","26,019.42",50381.42,1121,210238290.0,0.0,0.6043484356671334,478.3357
1210,12,Deltona,CSA,FLORIDA,2014,50031.11,53188.36,103219.46,"24,362.00","26,019.42",50381.42,1121,210238290.0,0.0,0.6043484356671334,478.3357
1210,12,Daytona Beach,CSA,FLORIDA,2014,50031.11,53188.36,103219.46,"24,362.00","26,019.42",50381.42,1121,210238290.0,0.0,0.6043484356671334,478.3357
1211,12,Palm Bay,MSA,FLORIDA,2014,50031.11,53188.36,103219.46,"24,362.00","26,019.42",50381.42,1121,210238290.0,0.0,0.5534029449524458,73.12970309083369
1211,12,Melbourne,MSA,FLORIDA,2014,50031.11,53188.36,103219.46,"24,362.00","26,019.42",50381.42,1121,210238290.0,0.0,0.5534029449524458,73.12970309083369
1211,12,Titusville,MSA,FLORIDA,2014,50031.11,53188.36,103219.46,"24,362.00","26,019.42",50381.42,1121,210238290.0,0.0,0.5534029449524458,73.12970309083369
1212,12,Panama City,MSA,FLORIDA,2014,50031.11,53188.36,103219.46,"24,362.00","26,019.42",50381.42,1121,210238290.0,0.0,0.5789092919636811,86.26581867220554
1213,12,Pensacola,MSA,FLORIDA,2014,50031.11,53188.36,103219.46,"24,362.00","26,019.42",50381.42,1121,210238290.0,0.0,0.5617773998797119,272.0232756228687
1213,12,Ferry Pass,MSA,FLORIDA,2014,50031.11,53188.36,103219.46,"24,362.00","26,019.42",50381.42,1121,210238290.0,0.0,0.5617773998797119,272.0232756228687
1213,12,Brent,MSA,FLORIDA,2014,50031.11,53188.36,103219.46,"24,362.00","26,019.42",50381.42,1121,210238290.0,0.0,0.5617773998797119,272.0232756228687
1214,12,Sebring,MSA,FLORIDA,2014,50031.11,53188.36,103219.46,"24,362.00","26,019.42",50381.42,1121,210238290.0,0.0,0.5073110624809315,37.96676705297383
1215,12,Tallahassee,CSA,GEORGIA,2014,22283.15,21866.64,44149.79,"10,850.49","10,697.03",21547.52,1228,9043410.0,0.0,0.7002338456248597,636.8093082767011
1215,12,Bainbridge,CSA,GEORGIA,2014,22283.15,21866.64,44149.79,"10,850.49","10,697.03",21547.52,1228,9043410.0,0.0,0.7002338456248597,636.8093082767011
1216,12,Tampa,MSA,FLORIDA,2014,50031.11,53188.36,103219.46,"24,362.00","26,019.42",50381.42,1121,210238290.0,0.0,0.4944898150361088,2809.7285
1216,12,St. Petersburg,MSA,FLORIDA,2014,50031.11,53188.36,103219.46,"24,362.00","26,019.42",50381.42,1121,210238290.0,0.0,0.4944898150361088,2809.7285
1216,12,Clearwater,MSA,FLORIDA,2014,50031.11,53188.36,103219.46,"24,362.00","26,019.42",50381.42,1121,210238290.0,0.0,0.4944898150361088,2809.7285
1299,12,Remainder of Florida,RS,FLORIDA,2014,50031.11,53188.36,103219.46,"24,362.00","26,019.42",50381.42,1121,210238290.0,0.0,0.6921063261843602,5838.536041277896
1301,13,Albany,MSA,GEORGIA,2014,22283.15,21866.64,44149.79,"10,850.49","10,697.03",21547.52,1228,9043410.0,0.0,0.6640419917694993,718.6930371679034
1302,13,Atlanta,CSA,GEORGIA,2014,22283.15,21866.64,44149.79,"10,850.49","10,697.03",21547.52,1228,9043410.0,0.0,0.7109348925407467,8323.6412
1302,13,Athens,CSA,GEORGIA,2014,22283.15,21866.64,44149.79,"10,850.49","10,697.03",21547.52,1228,9043410.0,0.0,0.7109348925407467,8323.6412
1302,13,Clarke County,CSA,GEORGIA,2014,22283.15,21866.64,44149.79,"10,850.49","10,697.03",21547.52,1228,9043410.0,0.0,0.7109348925407467,8323.6412
1302,13,Sandy Springs,CSA,GEORGIA,2014,22283.15,21866.64,44149.79,"10,850.49","10,697.03",21547.52,1228,9043410.0,0.0,0.7109348925407467,8323.6412
1303,13,Augusta,MSA,SOUTH CAROLINA,2014,10279.53,10326.1,20605.63,"5,005.48","5,051.47",10056.95,782,12054900.0,27200.0,0.6776580621924619,310.2267564044983
1303,13,Richmond County,MSA,SOUTH CAROLINA,2014,10279.53,10326.1,20605.63,"5,005.48","5,051.47",10056.95,782,12054900.0,27200.0,0.6776580621924619,310.2267564044983
1304,13,Brunswick,MSA,GEORGIA,2014,22283.15,21866.64,44149.79,"10,850.49","10,697.03",21547.52,1228,9043410.0,0.0,0.6522415324863653,253.9015630434783
1308,13,Macon,CSA,GEORGIA,2014,22283.15,21866.64,44149.79,"10,850.49","10,697.03",21547.52,1228,9043410.0,0.0,0.5735591116527562,429.0587003486265
1308,13,Warner Robins,CSA,GEORGIA,2014,22283.15,21866.64,44149.79,"10,850.49","10,697.03",21547.52,1228,9043410.0,0.0,0.5735591116527562,429.0587003486265
1309,13,Rome,CSA,GEORGIA,2014,22283.15,21866.64,44149.79,"10,850.49","10,697.03",21547.52,1228,9043410.0,0.0,0.5744699425111865,70.24197158928538
1309,13,Summerville,CSA,GEORGIA,2014,22283.15,21866.64,44149.79,"10,850.49","10,697.03",21547.52,1228,9043410.0,0.0,0.5744699425111865,70.24197158928538
1310,13,Savannah,CSA,GEORGIA,2014,22283.15,21866.64,44149.79,"10,850.49","10,697.03",21547.52,1228,9043410.0,0.0,0.5355542810353611,151.46750000000003
1310,13,Hinesville,CSA,GEORGIA,2014,22283.15,21866.64,44149.79,"10,850.49","10,697.03",21547.52,1228,9043410.0,0.0,0.5355542810353611,151.46750000000003
1310,13,Statesboro,CSA,GEORGIA,2014,22283.15,21866.64,44149.79,"10,850.49","10,697.03",21547.52,1228,9043410.0,0.0,0.5355542810353611,151.46750000000003
1312,13,Valdosta,MSA,GEORGIA,2014,22283.15,21866.64,44149.79,"10,850.49","10,697.03",21547.52,1228,9043410.0,0.0,0.6713861446694316,249.58193841188933
1399,13,Remainder of Georgia,RS,GEORGIA,2014,22283.15,21866.64,44149.79,"10,850.49","10,697.03",21547.52,1228,9043410.0,0.0,0.7133467535539888,5777.310335486481
1601,16,Boise City,CSA,OREGON,2014,9087.28,8069.57,17156.85,"4,424.93","3,947.58",8372.52,399,3358000.0,0.0,0.5013386642401139,2908.144342514074
1601,16,Mountain Home,CSA,OREGON,2014,9087.28,8069.57,17156.85,"4,424.93","3,947.58",8372.52,399,3358000.0,0.0,0.5013386642401139,2908.144342514074
1601,16,Ontario,CSA,OREGON,2014,9087.28,8069.57,17156.85,"4,424.93","3,947.58",8372.52,399,3358000.0,0.0,0.5013386642401139,2908.144342514074
1602,16,Idaho Falls,CSA,IDAHO,2014,3637.11,2566.41,6203.52,"1,771.04","1,255.47",3026.51,392,8641600.0,78928000.0,0.5554025005947425,2792.769742729268
1602,16,Rexburg,CSA,IDAHO,2014,3637.11,2566.41,6203.52,"1,771.04","1,255.47",3026.51,392,8641600.0,78928000.0,0.5554025005947425,2792.769742729268
1602,16,Blackfoot,CSA,IDAHO,2014,3637.11,2566.41,6203.52,"1,771.04","1,255.47",3026.51,392,8641600.0,78928000.0,0.5554025005947425,2792.769742729268
1603,16,Lewiston,MSA,WASHINGTON,2014,18079.17,14762.29,32841.46,"8,803.42","7,221.62",16025.04,433,328164500.0,1118000.0,0.5319090176828967,628.8352398541291
1604,16,Logan,MSA,IDAHO,2014,3637.11,2566.41,6203.52,"1,771.04","1,255.47",3026.51,392,8641600.0,78928000.0,0.499830487749807,831.3496093063195
1605,16,Pocatello,MSA,IDAHO,2014,3637.11,2566.41,6203.52,"1,771.04","1,255.47",3026.51,392,8641600.0,78928000.0,0.5377389152854722,181.78237481022143
1606,16,Pullman,CSA,IDAHO,2014,3637.11,2566.41,6203.52,"1,771.04","1,255.47",3026.51,392,8641600.0,78928000.0,0.573838026615887,2953.281385635257
1606,16,Moscow,CSA,IDAHO,2014,3637.11,2566.41,6203.52,"1,771.04","1,255.47",3026.51,392,8641600.0,78928000.0,0.573838026615887,2953.281385635257
1607,16,Spokane,CSA,IDAHO,2014,3637.11,2566.41,6203.52,"1,771.04","1,255.47",3026.51,392,8641600.0,78928000.0,0.6147818231202763,1311.7303655563617
1607,16,Spokane Valley,CSA,IDAHO,2014,3637.11,2566.41,6203.52,"1,771.04","1,255.47",3026.51,392,8641600.0,78928000.0,0.6147818231202763,1311.7303655563617
1607,16,Coeur d'Alene,CSA,IDAHO,2014,3637.11,2566.41,6203.52,"1,771.04","1,255.47",3026.51,392,8641600.0,78928000.0,0.6147818231202763,1311.7303655563617
1699,16,Remainder of Idaho,RS,IDAHO,2014,3637.11,2566.41,6203.52,"1,771.04","1,255.47",3026.51,392,8641600.0,78928000.0,0.4876612721463521,9783.545184351507
1701,17,Bloomington,CSA,ILLINOIS,2014,26971.34,27210.76,54182.11,"13,133.35","13,311.34",26444.69,1712,256002000.0,897000.0,0.6559345260205791,7780.367631904406
1701,17,Pontiac,CSA,ILLINOIS,2014,26971.34,27210.76,54182.11,"13,133.35","13,311.34",26444.69,1712,256002000.0,897000.0,0.6559345260205791,7780.367631904406
1702,17,Cape Girardeau,CSA,ILLINOIS,2014,26971.34,27210.76,54182.11,"13,133.35","13,311.34",26444.69,1712,256002000.0,897000.0,0.6559496320779237,1611.7463572592328
1702,17,Sikeston,CSA,ILLINOIS,2014,26971.34,27210.76,54182.11,"13,133.35","13,311.34",26444.69,1712,256002000.0,897000.0,0.6559496320779237,1611.7463572592328
1703,17,Carbondale,MSA,ILLINOIS,2014,26971.34,27210.76,54182.11,"13,133.35","13,311.34",26444.69,1712,256002000.0,897000.0,0.7021290380212076,708.8999250849372
1703,17,Marion,MSA,ILLINOIS,2014,26971.34,27210.76,54182.11,"13,133.35","13,311.34",26444.69,1712,256002000.0,897000.0,0.7021290380212076,708.8999250849372
1704,17,Champaign,MSA,ILLINOIS,2014,26971.34,27210.76,54182.11,"13,133.35","13,311.34",26444.69,1712,256002000.0,897000.0,0.638175568564577,5818.176094662613
1704,17,Urbana,MSA,ILLINOIS,2014,26971.34,27210.76,54182.11,"13,133.35","13,311.34",26444.69,1712,256002000.0,897000.0,0.638175568564577,5818.176094662613
1705,17,Chicago,CSA,WISCONSIN,2014,12254.83,10092.1,22346.93,"5,967.33","4,937.00",10904.33,1285,51074500.0,3511000.0,0.6674957574565369,19788.32326758624
1705,17,Naperville,CSA,WISCONSIN,2014,12254.83,10092.1,22346.93,"5,967.33","4,937.00",10904.33,1285,51074500.0,3511000.0,0.6674957574565369,19788.32326758624
1706,17,Danville,MSA,ILLINOIS,2014,26971.34,27210.76,54182.11,"13,133.35","13,311.34",26444.69,1712,256002000.0,897000.0,0.6562575096192345,2420.329668424656
1708,17,Decatur,MSA,ILLINOIS,2014,26971.34,27210.76,54182.11,"13,133.35","13,311.34",26444.69,1712,256002000.0,897000.0,0.6627541388781233,1499.2211449584067
1709,17,Dixon,CSA,ILLINOIS,2014,26971.34,27210.76,54182.11,"13,133.35","13,311.34",26444.69,1712,256002000.0,897000.0,0.7115332252389761,3830.6436078681504
1709,17,Sterling,CSA,ILLINOIS,2014,26971.34,27210.76,54182.11,"13,133.35","13,311.34",26444.69,1712,256002000.0,897000.0,0.7115332252389761,3830.6436078681504
1710,17,Paducah,CSA,ILLINOIS,2014,26971.34,27210.76,54182.11,"13,133.35","13,311.34",26444.69,1712,256002000.0,897000.0,0.6151491530524082,1178.0857913455936
1710,17,Mayfield,CSA,ILLINOIS,2014,26971.34,27210.76,54182.11,"13,133.35","13,311.34",26444.69,1712,256002000.0,897000.0,0.6151491530524082,1178.0857913455936
1711,17,Peoria,CSA,ILLINOIS,2014,26971.34,27210.76,54182.11,"13,133.35","13,311.34",26444.69,1712,256002000.0,897000.0,0.6178186835666059,7461.603514512494
1711,17,Canton,CSA,ILLINOIS,2014,26971.34,27210.76,54182.11,"13,133.35","13,311.34",26444.69,1712,256002000.0,897000.0,0.6178186835666059,7461.603514512494
1712,17,Quincy,CSA,MISSOURI,2014,12849.07,12439.22,25288.29,"6,256.69","6,085.19",12341.88,1698,7135500.0,165000.0,0.6753315342614462,2320.0284798199773
1712,17,Hannibal,CSA,MISSOURI,2014,12849.07,12439.22,25288.29,"6,256.69","6,085.19",12341.88,1698,7135500.0,165000.0,0.6753315342614462,2320.0284798199773
1713,17,Rockford,CSA,ILLINOIS,2014,26971.34,27210.76,54182.11,"13,133.35","13,311.34",26444.69,1712,256002000.0,897000.0,0.6250388754280856,4929.895491794053
